"","logFC","AveExpr","t","P.Value","adj.P.Val","B","ENTREZID","symbol","genename"
"ENSG00000203943",-0.248184573744465,-2.32189280153802,-0.639995765423381,0.523873578081704,0.900931125854385,-5.20139308247544,"148418","SAMD13","sterile alpha motif domain containing 13"
"ENSG00000198075",-0.538733487870301,0.989025591046825,-0.91072522753619,0.364981039978924,0.846654484501752,-5.2014139899283,"27233","SULT1C4","sulfotransferase family 1C member 4"
"ENSG00000138182",0.450344841623843,3.69943265653491,1.1384314926904,0.258095909226917,0.809384167402969,-5.20144378821618,"9585","KIF20B","kinesin family member 20B"
"ENSG00000265195",0.153041998553266,-3.12361576518141,0.333520558210313,0.739551677244148,0.955787873192335,-5.20151147402566,"100422971","MIR4312","microRNA 4312"
"ENSG00000230779",-0.146544940338423,-3.91036916175699,-0.171305729955753,0.864385053312084,0.976917153497378,-5.20153637297603,"391102","RPLP0P4","ribosomal protein lateral stalk subunit P0 pseudogene 4"
"ENSG00000237917",-0.0318271392294442,-3.81796123641041,-0.050169930557491,0.960103096240266,0.994417378163218,-5.20172481619532,"347613","PARP4P1","poly(ADP-ribose) polymerase family member 4 pseudogene 1"
"ENSG00000198650",-0.0281762304082043,-3.87200039427285,-0.0440617334652,0.964957151202755,0.995410957100677,-5.2019395206693,"6898","TAT","tyrosine aminotransferase"
"ENSG00000198723",-0.382601633874344,-2.58127803519256,-0.509920250891547,0.611411076974316,0.925189129722869,-5.20194296708358,"374877","SAXO5","stabilizer of axonemal microtubules 5"
"ENSG00000137312",-0.235024112954702,7.52534709738614,-1.38810600977427,0.168683635002954,0.781738154591004,-5.20198568004837,"10211","FLOT1","flotillin 1"
"ENSG00000230314",-0.0368314893981765,-3.6740135434138,-0.0678269664393105,0.946080530998488,0.992927263409562,-5.20200817892586,"100506409","ELOVL2-AS1","ELOVL2 antisense RNA 1"
"ENSG00000052850",0.639081686786994,0.440788419766064,0.812361202745346,0.418823264281355,0.863713428471201,-5.20203286340817,"60529","ALX4","ALX homeobox 4"
"ENSG00000252274",-0.155105514396639,-3.3406989078327,-0.290673195965503,0.771999783612114,0.959871946141105,-5.20230528708625,"124904115","LOC124904115","small Cajal body-specific RNA 24"
"ENSG00000180720",-0.245205028186965,-2.94047614978538,-0.422775486886476,0.673512358711416,0.938493937893589,-5.20239095826178,"1132","CHRM4","cholinergic receptor muscarinic 4"
"ENSG00000171956",0.184419502942985,-3.63372478020487,0.205592457956574,0.837594244385358,0.971685575715362,-5.20241133380986,"27023","FOXB1","forkhead box B1"
"ENSG00000143952",0.202290378208618,5.45264334882651,1.35749354124048,0.178169463586788,0.781738154591004,-5.2024548843595,"51542","VPS54","VPS54 subunit of GARP complex"
"ENSG00000116176",-0.00705293623617687,-3.75517298106989,-0.0108481174750502,0.991369703317703,0.998653995408278,-5.20246090297005,"25823","TPSG1","tryptase gamma 1"
"ENSG00000130222",-0.523306472115061,1.67970505632171,-0.995356117564706,0.322350280049942,0.83616971713637,-5.20257799208922,"10912","GADD45G","growth arrest and DNA damage inducible gamma"
"ENSG00000124217",0.179409429211128,2.71605630597236,1.05410881430111,0.294780141144378,0.824465382282538,-5.20258148763925,"27304","MOCS3","molybdenum cofactor synthesis 3"
"ENSG00000114455",0.00183563935415743,-4.09243735111736,0.00304589568667428,0.997576771827139,0.999645514057012,-5.20259912362307,"11148","HHLA2","HHLA2 member of B7 family"
"ENSG00000280953",-0.233910345784561,-3.18230760173797,-0.377613776218553,0.706646131677111,0.946633665635623,-5.2026157699096,"101927381","LINC01163","long intergenic non-protein coding RNA 1163"
"ENSG00000172717",-0.2079955741047,-1.99622193405902,-0.654299348138223,0.51466168691634,0.896549933278068,-5.20263020675464,"161142","GARIN2","golgi associated RAB2 interactor family member 2"
"ENSG00000170262",0.466097738477181,-2.62658875389646,0.417262156900997,0.677524537669352,0.938493937893589,-5.20291256741672,"56246","MRAP","melanocortin 2 receptor accessory protein"
"ENSG00000124203",-0.688831700321547,1.7480902917846,-1.01736438460901,0.311828413241413,0.832853533008388,-5.20293295270743,"128611","ZNF831","zinc finger protein 831"
"ENSG00000021776",0.208492052596315,5.67892197403606,1.36857262064005,0.174690803070816,0.781738154591004,-5.20315094451284,"9716","AQR","aquarius intron-binding spliceosomal factor"
"ENSG00000267100",-0.278937618241041,3.75074233453785,-1.21383566831208,0.228127288919076,0.800054341042047,-5.20316536012167,"147727","ILF3-DT","ILF3 divergent transcript"
"ENSG00000267508",0.374713024183275,1.83900764980454,0.934981753416137,0.352410785801615,0.84219930421479,-5.20316938754361,"26974","ZNF285","zinc finger protein 285"
"ENSG00000230825",-0.320037855404218,-1.94406447593854,-0.65987808198636,0.511092187808395,0.896549933278068,-5.20324938052271,"101927354","LINC03016","long intergenic non-protein coding RNA 3016"
"ENSG00000111729",-0.273097808547336,-2.1600599834579,-0.634390967166502,0.527506538911512,0.901439773899873,-5.2032563457247,"50856","CLEC4A","C-type lectin domain family 4 member A"
"ENSG00000136718",-0.206064294707199,5.30948778052807,-1.36154681862556,0.176890760553588,0.781738154591004,-5.20326869628497,"92856","IMP4","IMP U3 small nucleolar ribonucleoprotein 4"
"ENSG00000269226",-0.267637866456834,-2.48773114488677,-0.574515627436758,0.56711594658582,0.912322182442408,-5.20327962284158,"286527","TMSB15B","thymosin beta 15B"
"ENSG00000248698",-0.221386379238945,-3.53968610976387,-0.289805765344873,0.772661115065902,0.959871946141105,-5.20335438676468,"106481669","KLF17P2","KLF17 pseudogene 2"
"ENSG00000171408",0.604396883110295,3.87001317353573,1.17665273708199,0.242574674504171,0.803600246163959,-5.20335707112043,"27115","PDE7B","phosphodiesterase 7B"
"ENSG00000224163",0.0361978275821353,-3.78832622946274,0.0573885553427934,0.954368561776787,0.992927263409562,-5.20338562247831,"392787","LOC392787","filamin C pseudogene"
"ENSG00000249119",0.268206285810832,-2.27181815413748,0.583900810757308,0.560812613655177,0.909887081810564,-5.2034331689882,"106478943","MTND6P4","MT-ND6 pseudogene 4"
"ENSG00000141485",0.187232566744862,-3.20516855581696,0.221465053611628,0.825254375736194,0.970312164556381,-5.20347389999235,"284111","SLC13A5","solute carrier family 13 member 5"
"ENSG00000244558",-0.277164423927867,-2.12143611030482,-0.627818837378899,0.531783104332062,0.90289303109577,-5.20351956150414,"79015","LINC01260","long intergenic non-protein coding RNA 1260"
