"","logFC","AveExpr","t","P.Value","adj.P.Val","B","ENTREZID","symbol","genename"
"ENSG00000235942",0.959955688202935,-5.89978871416206,1.39676335771544,0.166072196229328,0.590970432977895,-4.56010497208734,"448835","LCE6A","late cornified envelope 6A"
"ENSG00000170633",-0.260770172126246,4.88299674566381,-1.9633830003781,0.0528268901322843,0.409679549703766,-4.56070974343989,"80196","RNF34","ring finger protein 34"
"ENSG00000145526",-1.46108691896851,-3.74609291013666,-1.56443103415225,0.121382006274442,0.536057193859336,-4.56076458333523,"1016","CDH18","cadherin 18"
"ENSG00000252768",-0.790890725455192,-2.60449897070105,-1.58659942196023,0.116266781787736,0.527192249660738,-4.5613425915599,"106481451","RNU6-856P","RNA, U6 small nuclear 856, pseudogene"
"ENSG00000084234",0.520073358336603,9.08930190673973,1.96548022028076,0.0525796812448378,0.409217335631504,-4.5618488447606,"334","APLP2","amyloid beta precursor like protein 2"
"ENSG00000158125",1.78103844322071,-2.16076251889923,1.51053374747515,0.134566159564016,0.554421439250929,-4.56220850663233,"7498","XDH","xanthine dehydrogenase"
"ENSG00000159189",-0.875248785422645,7.81607120460608,-1.97006888682012,0.052042224073513,0.40773130383699,-4.56234816118385,"714","C1QC","complement C1q C chain"
"ENSG00000187690",1.05208610833537,-3.29275306380472,1.47878794676904,0.142843738639464,0.564643792150762,-4.56242579017123,"340602","EZHIP","EZH inhibitory protein"
"ENSG00000223776",0.966048758357401,-2.55129213916038,1.53484673525328,0.128485553838915,0.545106185053548,-4.56279896820782,"100287902","LGALS8-AS1","LGALS8 antisense RNA 1"
"ENSG00000230873",-1.03144817504325,-4.18873667667151,-1.53569149520843,0.128278252877904,0.544679099122907,-4.56286340181662,"401236","STMND1","stathmin domain containing 1"
"ENSG00000013561",0.310991895174684,5.45309057456303,1.96837924857215,0.0522395801760577,0.408074969343221,-4.5629911884159,"9604","RNF14","ring finger protein 14"
"ENSG00000186153",0.427527561988689,3.03091536837944,1.79073219983768,0.0768483425389997,0.462597390245623,-4.56330804015722,"51741","WWOX","WW domain containing oxidoreductase"
"ENSG00000276234",-0.253586038869833,4.15422786955239,-1.91459905717876,0.058862222500906,0.424349488785972,-4.56405256543199,"6871","TADA2A","transcriptional adaptor 2A"
"ENSG00000237149",0.776867888016237,1.17047112566459,1.67581630877798,0.0973996050501156,0.498995868648515,-4.56407246398869,"100131213","ZNF503-AS2","ZNF503 antisense RNA 2"
"ENSG00000133818",0.700390228849903,4.95075515855625,1.94431827773244,0.0551197998508698,0.416955559354913,-4.56410612742943,"22800","RRAS2","RAS related 2"
"ENSG00000232859",0.521295871229845,2.85602235489344,1.77509983880612,0.0794128848461371,0.467517029930254,-4.56416268559165,"201229","LYRM9","LYR motif containing 9"
"ENSG00000163207",1.46834280779434,-4.91993770800416,1.40161727433165,0.164621637675405,0.589312846593107,-4.56463423552735,"3713","IVL","involucrin"
"ENSG00000005059",0.460125674481646,4.8417806477269,1.93347905763814,0.0564606785207382,0.419072677770446,-4.56479299349299,"55013","MCUB","mitochondrial calcium uniporter dominant negative subunit beta"
"ENSG00000005194",0.345750950938336,5.16003278219307,1.95435202209666,0.0539027332488246,0.411879313491158,-4.56493997593727,"57019","CIAPIN1","cytokine induced apoptosis inhibitor 1"
"ENSG00000100568",0.280866164622604,5.66158436925168,1.97296365962564,0.0517055785151471,0.407263737916694,-4.56554614235696,"10490","VTI1B","vesicle transport through interaction with t-SNAREs 1B"
"ENSG00000242692",0.595937359973437,0.393544584527116,1.65046917982552,0.102487853662353,0.507533725919058,-4.56567884439434,"103911","RPS27AP1","RPS27A pseudogene 1"
"ENSG00000229056",0.97866460795373,0.546271580719243,1.65153289519058,0.102270077126743,0.507533725919058,-4.565743779282,"101927482","HECW2-AS1","HECW2 antisense RNA 1"
"ENSG00000120659",1.24805249244286,-0.665663226208167,1.59936081933414,0.113401228614917,0.52289590778552,-4.56582745581396,"8600","TNFSF11","TNF superfamily member 11"
"ENSG00000126733",-1.34736978203212,-4.68748171956949,-1.50726879184491,0.135399679709512,0.555289890676394,-4.56594710893478,"117154","DACH2","dachshund family transcription factor 2"
"ENSG00000079102",-0.985198869572078,3.69734170267331,-1.91845510577446,0.0583648378577673,0.423251440880563,-4.56596742140903,"862","RUNX1T1","RUNX1 partner transcriptional co-repressor 1"
"ENSG00000117724",-1.37315237349873,5.16238323993082,-1.97734822660395,0.0511992100276971,0.405384802730189,-4.5663723928091,"1063","CENPF","centromere protein F"
"ENSG00000085449",-0.42641708408895,6.37668250776355,-1.98297618350006,0.0505554403475647,0.402617522792452,-4.56658867400347,"57590","WDFY1","WD repeat and FYVE domain containing 1"
"ENSG00000231298",1.31211674193645,-3.22999046038001,1.4680754566952,0.14572500662227,0.567505698919715,-4.56678147235705,"100216001","MANCR","mitotically associated long non coding RNA"
"ENSG00000214402",-1.17099766231677,1.12827265200092,-1.72870033458091,0.0874446061926285,0.482870492283953,-4.56686132152994,"401562","LCNL1","lipocalin like 1"
"ENSG00000136099",-1.07272868491208,-5.44150107454459,-1.44371675552822,0.152444965924131,0.575718757690533,-4.56736329259414,"5100","PCDH8","protocadherin 8"
"ENSG00000154803",0.501549514175792,5.71214381921359,1.96476344445487,0.0526640599818057,0.409217335631504,-4.56739837132594,"201163","FLCN","folliculin"
"ENSG00000184672",-1.14682788484659,-5.27253009137019,-1.46816781581213,0.145699973346232,0.567505698919715,-4.56756112328295,"138046","RALYL","RALY RNA binding protein like"
"ENSG00000198324",-0.505869867448199,3.59536880616809,-1.87507156642988,0.0641703996892053,0.43752239494595,-4.56759937780506,"144717","PHETA1","PH domain containing endocytic trafficking adaptor 1"
"ENSG00000188958",0.640350560262981,-1.71913525278058,1.58534478840865,0.116551606103896,0.527666890660284,-4.56775022201321,"257313","UTS2B","urotensin 2B"
"ENSG00000215374",0.688959455558431,-0.232671561549093,1.63452466236281,0.105797407710126,0.511433636839196,-4.56792882536138,"100128890","FAM66B","family with sequence similarity 66 member B"
"ENSG00000234176",0.726468347514162,-0.370840835400879,1.6202519001752,0.108832627996757,0.515370559348662,-4.56816959108456,"3314","HSPA8P1","heat shock protein family A (Hsp70) member 8 pseudogene 1"
"ENSG00000228705",1.18007778600692,-3.80915554214494,1.44697954899384,0.151531163600664,0.574211741124682,-4.56927164976824,"100652730","LINC00659","long intergenic non-protein coding RNA 659"
"ENSG00000227337",0.894706702618321,-2.30814347854765,1.5327258219641,0.129007185681258,0.545951359312779,-4.56958010784811,"389101","RPL23AP43","ribosomal protein L23a pseudogene 43"
"ENSG00000183032",1.11720673788628,-1.18408218493742,1.5932763353221,0.11476035144075,0.524538073731481,-4.56967157321751,"89874","SLC25A21","solute carrier family 25 member 21"
"ENSG00000240370",-0.35391201214148,0.128099808069792,-1.66313948371152,0.0999181051711433,0.50420272698658,-4.56974987321514,"283345","RPL13P5","ribosomal protein L13 pseudogene 5"
"ENSG00000233994",0.707612446409022,-2.54405605441608,1.52440522675456,0.131069790845149,0.548224482885932,-4.57141236481008,"100420259","GDI2P2","GDP dissociation inhibitor 2 pseudogene 2"
"ENSG00000178952",0.427121162472782,6.67956344222641,1.98036244767321,0.0508535566396583,0.403605079598828,-4.57319521603059,"7284","TUFM","Tu translation elongation factor, mitochondrial"
"ENSG00000242071",0.505683917245006,2.280165336985,1.7280593625298,0.0875600648679979,0.483159274916565,-4.57381536711512,"326310","RPL7AP6","ribosomal protein L7a pseudogene 6"
"ENSG00000211706",-1.14616839851407,-2.70382438004509,-1.58078911017588,0.117590518298613,0.529411681102842,-4.57388296404794,"28606","TRBV6-1","T cell receptor beta variable 6-1"
"ENSG00000251432",0.698861666180344,1.92750185083493,1.70810063442525,0.0912183037477661,0.488901058791711,-4.57398621313141,"100507487","LINC02615","long intergenic non-protein coding RNA 2615"
"ENSG00000215262",1.1303516353818,-4.19297871064332,1.44076134911141,0.153276357062387,0.575939493969173,-4.57406901112227,"157855","KCNU1","potassium calcium-activated channel subfamily U member 1"
"ENSG00000066230",-0.807666341522382,-2.86276149806631,-1.56911525632776,0.120286482541495,0.534063771802837,-4.5745127600339,"6550","SLC9A3","solute carrier family 9 member A3"
"ENSG00000070669",0.562475704294051,1.27314396820385,1.67721054240568,0.097125792387032,0.498470284792976,-4.57477336455939,"440","ASNS","asparagine synthetase (glutamine-hydrolyzing)"
"ENSG00000162882",-0.715321204988769,2.23544922226497,-1.77531100685946,0.0793777759457997,0.467517029930254,-4.574810788517,"23498","HAAO","3-hydroxyanthranilate 3,4-dioxygenase"
"ENSG00000207959",1.22442948884563,-4.40717617562273,1.41898415277638,0.159511101526714,0.582747880745166,-4.57523605442829,"724026","MIR656","microRNA 656"
"ENSG00000139549",0.952737216292405,-1.88682494053143,1.54516774903167,0.125970903106846,0.540843392249823,-4.57534431364822,"50846","DHH","desert hedgehog signaling molecule"
"ENSG00000250608",0.576160412662011,-0.0917134298313946,1.62794431710122,0.107188177582409,0.51410457700051,-4.57590796032944,"339874","NUDT16-DT","NUDT16 divergent transcript"
"ENSG00000184828",1.6500643245266,4.24941474090756,1.82471691638907,0.0715095439077836,0.453015659457685,-4.57692162757637,"201501","ZBTB7C","zinc finger and BTB domain containing 7C"
"ENSG00000163803",1.29034146343904,4.79934874396715,1.87214535315198,0.0645788679548172,0.439501173541312,-4.57812453999508,"151056","PLB1","phospholipase B1"
"ENSG00000235688",1.51526671640252,-2.14887089123152,1.50406351465963,0.136221906576148,0.555922077756333,-4.57841866490712,"101060391","SNTG2-AS1","SNTG2 antisense RNA 1"
"ENSG00000047346",0.515345944080956,5.57749885216412,1.9628833505995,0.0528859316954259,0.409679549703766,-4.57843487595893,"56204","ATOSA","atos homolog A"
"ENSG00000141505",-0.703768289769215,1.01982742459276,-1.6947063473756,0.0937427524597658,0.492229855398221,-4.57858724593785,"432","ASGR1","asialoglycoprotein receptor 1"
"ENSG00000166507",-0.468507116873709,-0.50837061451741,-1.63500870909813,0.105695681100877,0.511399786902693,-4.5793657102746,"8509","NDST2","N-deacetylase and N-sulfotransferase 2"
"ENSG00000233223",0.969788815525685,1.84681842306395,1.67201403926062,0.0981495220812493,0.50017545053953,-4.57940026305497,"100996842","MPDU1-AS1","MPDU1 antisense RNA 1"
"ENSG00000140749",-0.912919949629803,3.45965251151021,-1.89229423220211,0.0618100424984785,0.431492805399896,-4.5794766127789,"10261","IGSF6","immunoglobulin superfamily member 6"
"ENSG00000243710",1.16837415801757,1.02105573816574,1.65324080741274,0.101921196779807,0.507130559919109,-4.57963164487622,"149465","CFAP57","cilia and flagella associated protein 57"
"ENSG00000174132",0.398884893989467,3.0744484362554,1.78995953439924,0.0769734674733714,0.46278446830379,-4.58038220092483,"345757","FAM174A","family with sequence similarity 174 member A"
"ENSG00000182919",0.391955025896361,3.86095456153792,1.86190714770206,0.0660252329908722,0.442173619551226,-4.58041724922791,"28970","BKGD","beta-keto-L-gulonate decarboxylase"
"ENSG00000118181",0.355701153985125,8.77704069670163,1.96050712932642,0.0531674884685993,0.409679549703766,-4.58047326779813,"6230","RPS25","ribosomal protein S25"
"ENSG00000227536",-0.403294533494466,-0.715291326609256,-1.63015376701281,0.106719571463993,0.513036601749864,-4.58066498318485,"100132415","SOCS5P4","suppressor of cytokine signaling 5 pseudogene 4"
"ENSG00000254101",1.73400977745406,-4.50218716153164,1.3821696246808,0.170492353551933,0.596409976361716,-4.58074611379581,"107986980","LINC02055","long intergenic non-protein coding RNA 2055"
"ENSG00000109819",1.18955781206594,1.14723889073495,1.66435273453624,0.0996748048066836,0.503840191234694,-4.58111822756267,"10891","PPARGC1A","PPARG coactivator 1 alpha"
"ENSG00000111907",1.52822626779043,5.59161514209419,1.92807585163153,0.0571393422689714,0.420552024654624,-4.5813108512467,"7164","TPD52L1","TPD52 like 1"
"ENSG00000183018",1.21208745797344,3.63509392711376,1.76410622492664,0.0812585080167989,0.470865002579304,-4.58140869171549,"124976","SPNS2","SPNS lysolipid transporter 2, sphingosine-1-phosphate"
"ENSG00000166289",0.776174627758566,2.89669176704362,1.73294739557615,0.0866827346202878,0.481558447209137,-4.58142922430691,"79156","PLEKHF1","pleckstrin homology and FYVE domain containing 1"
"ENSG00000156234",-1.75448152659196,2.08304937636139,-1.8092650177424,0.0738973448587781,0.457556529863334,-4.58157886154166,"10563","CXCL13","C-X-C motif chemokine ligand 13"
"ENSG00000070718",-0.335245055916157,4.74495409609945,-1.94369648884711,0.0551959821305913,0.416972338255719,-4.58190597806448,"10947","AP3M2","adaptor related protein complex 3 subunit mu 2"
"ENSG00000123810",0.60713996122206,1.97229531044127,1.69603477523952,0.0934898607065558,0.491866961061828,-4.58193812632362,"80776","B9D2","B9 domain containing 2"
"ENSG00000050130",0.376476365389205,5.42886079159795,1.95832302426708,0.0534274042815445,0.409768253426675,-4.58282862925754,"51528","JKAMP","JNK1/MAPK8 associated membrane protein"
"ENSG00000224557",-0.993583430597478,-1.18270654575533,-1.6196635427534,0.108959235822904,0.515370559348662,-4.5834223348271,"3116","HLA-DPB2","major histocompatibility complex, class II, DP beta 2 (pseudogene)"
"ENSG00000250131",0.648343213723378,-1.21356286959479,1.58733865305069,0.116099223763802,0.526730653056179,-4.58371730832103,"285500","AGA-DT","AGA divergent transcript"
"ENSG00000149295",-1.18760229513741,-1.96155238562344,-1.6016554683324,0.112892023230781,0.521375687569876,-4.58379018887548,"1813","DRD2","dopamine receptor D2"
"ENSG00000100591",0.391076468829268,6.00299344696794,1.96611648063519,0.0525048771408311,0.408781505525489,-4.58444699799092,"10598","AHSA1","activator of HSP90 ATPase activity 1"
"ENSG00000176058",0.861106114758992,3.5583481896193,1.80538478632864,0.0745072719140695,0.459189345017568,-4.58484231753591,"286262","TPRN","taperin"
"ENSG00000180176",1.42535151562042,-3.25535300456716,1.43962967884011,0.153595636832876,0.576450792094864,-4.58508792821794,"7054","TH","tyrosine hydroxylase"
"ENSG00000261359",0.742130400875876,-0.711449221568059,1.60421334245404,0.112326568352603,0.520761342729511,-4.58539091137397,"100652740","PYCARD-AS1","PYCARD antisense RNA 1"
"ENSG00000251791",-0.595872059888732,-2.14272959743833,-1.58571640681894,0.116467183991752,0.527641161953231,-4.58544829751111,"677772","SCARNA6","small Cajal body-specific RNA 6"
"ENSG00000262576",-1.05162117962418,0.895411065415221,-1.71376856293739,0.0901669338355257,0.487523542089091,-4.58572155213625,"56111","PCDHGA4","protocadherin gamma subfamily A, 4"
"ENSG00000118094",0.875953076407884,-3.04968589494161,1.47982587981837,0.142566953107341,0.564582494055828,-4.58579961959796,"11181","TREH","trehalase"
"ENSG00000166206",1.79026100365261,1.35655531833223,1.62691499413428,0.107407054104851,0.514359789011598,-4.58647330167883,"2562","GABRB3","gamma-aminobutyric acid type A receptor subunit beta3"
"ENSG00000179715",-0.622258336360661,3.39560752793505,-1.85500930894631,0.0670149361424916,0.445476394623236,-4.58650802659889,"91523","PCED1B","PC-esterase domain containing 1B"
"ENSG00000177640",0.718824530671788,0.970450602431409,1.66345706451364,0.0998543723013217,0.504049623048587,-4.58654689455931,"255082","CASC2","cancer susceptibility 2"
"ENSG00000254098",1.39696384767979,-4.44663486783206,1.38703886072306,0.169007693136992,0.594623686279683,-4.5866623567804,"28922","IGKV2-26","immunoglobulin kappa variable 2-26 (pseudogene)"
"ENSG00000169245",-1.32011618919286,4.18914756064347,-1.94999011520973,0.0544289880531539,0.414226956304524,-4.58675667120589,"3627","CXCL10","C-X-C motif chemokine ligand 10"
"ENSG00000188716",1.32479639238367,-4.9924111745216,1.38743421364831,0.168887582062577,0.594623686279683,-4.58682095611469,"338599","DUSP29","dual specificity phosphatase 29"
"ENSG00000143196",1.91131414620754,4.30643918008233,1.77851403277965,0.0788468121937551,0.466235536285709,-4.58767124607548,"1805","DPT","dermatopontin"
